Rated rotor hours: mean ∈ [14.8, 15.2] RPM  |  std < 0.05 RPM
Total matches: 2894
========================================================================================================================
Hour start             Farm         Turbine        Wind m/s   Wind std   Power kW   Pwr std  Rotor RPM   Rot std  File
2017-01-11 04:00:00    kelmarsh     turbine_2       11.2033     0.2733    1996.33     47.15    15.1578    0.0140  crawler\output\kelmarsh\turbine_2\2017-01-11_04_summary.json
2017-01-11 05:00:00    kelmarsh     turbine_2       10.7670     0.5793    1934.48     79.88    15.1611    0.0422  crawler\output\kelmarsh\turbine_2\2017-01-11_05_summary.json
2017-01-11 06:00:00    kelmarsh     turbine_2       10.4583     0.6101    1874.63    123.52    15.1504    0.0151  crawler\output\kelmarsh\turbine_2\2017-01-11_06_summary.json
2017-01-11 07:00:00    kelmarsh     turbine_2       12.5907     2.4211    1950.17    204.18    15.1609    0.0362  crawler\output\kelmarsh\turbine_2\2017-01-11_07_summary.json
2017-01-11 08:00:00    kelmarsh     turbine_2       11.7459     0.6980    2042.97     15.68    15.1685    0.0178  crawler\output\kelmarsh\turbine_2\2017-01-11_08_summary.json
2017-01-11 09:00:00    kelmarsh     turbine_2       13.0278     1.2109    2049.24     13.06    15.1577    0.0125  crawler\output\kelmarsh\turbine_2\2017-01-11_09_summary.json
2017-01-11 10:00:00    kelmarsh     turbine_2       15.0899     1.0317    2053.47      8.09    15.1432    0.0267  crawler\output\kelmarsh\turbine_2\2017-01-11_10_summary.json
2017-01-11 11:00:00    kelmarsh     turbine_2       15.3095     0.9593    2053.38      6.14    15.1751    0.0476  crawler\output\kelmarsh\turbine_2\2017-01-11_11_summary.json
2017-01-11 14:00:00    kelmarsh     turbine_2       12.7716     1.5915    2018.98     37.73    15.1653    0.0383  crawler\output\kelmarsh\turbine_2\2017-01-11_14_summary.json
2017-01-11 16:00:00    kelmarsh     turbine_2       10.7121     0.6753    1949.34     82.09    15.1552    0.0235  crawler\output\kelmarsh\turbine_2\2017-01-11_16_summary.json
2017-01-12 03:00:00    kelmarsh     turbine_2        9.7410     0.2419    1783.67     40.04    15.1482    0.0229  crawler\output\kelmarsh\turbine_2\2017-01-12_03_summary.json
2017-01-12 05:00:00    kelmarsh     turbine_2        9.5673     0.5913    1767.72    200.02    15.1551    0.0209  crawler\output\kelmarsh\turbine_2\2017-01-12_05_summary.json
2017-01-12 19:00:00    kelmarsh     turbine_2        9.9212     0.6851    1902.49    138.62    15.1480    0.0262  crawler\output\kelmarsh\turbine_2\2017-01-12_19_summary.json
2017-01-12 20:00:00    kelmarsh     turbine_2       11.3117     0.5106    2050.85     15.73    15.1601    0.0394  crawler\output\kelmarsh\turbine_2\2017-01-12_20_summary.json
2017-01-12 21:00:00    kelmarsh     turbine_2       10.1539     0.5873    1974.28    101.86    15.1507    0.0168  crawler\output\kelmarsh\turbine_2\2017-01-12_21_summary.json
2017-01-12 22:00:00    kelmarsh     turbine_2       10.2537     0.5399    2008.40     62.64    15.1599    0.0169  crawler\output\kelmarsh\turbine_2\2017-01-12_22_summary.json
2017-01-12 23:00:00    kelmarsh     turbine_2        9.8011     0.4587    1891.81    120.48    15.1450    0.0130  crawler\output\kelmarsh\turbine_2\2017-01-12_23_summary.json
2017-01-13 00:00:00    kelmarsh     turbine_2        9.8439     0.3254    1911.14     87.44    15.1513    0.0145  crawler\output\kelmarsh\turbine_2\2017-01-13_00_summary.json
2017-01-13 01:00:00    kelmarsh     turbine_2       10.2007     0.2419    1961.99     38.59    15.1537    0.0217  crawler\output\kelmarsh\turbine_2\2017-01-13_01_summary.json
2017-01-13 02:00:00    kelmarsh     turbine_2        9.5517     0.2689    1887.54     84.67    15.1420    0.0102  crawler\output\kelmarsh\turbine_2\2017-01-13_02_summary.json
2017-01-13 03:00:00    kelmarsh     turbine_2        9.5669     0.3227    1868.51     79.59    15.1319    0.0277  crawler\output\kelmarsh\turbine_2\2017-01-13_03_summary.json
2017-01-13 06:00:00    kelmarsh     turbine_2       11.7064     0.2056    2039.20      9.53    15.1320    0.0232  crawler\output\kelmarsh\turbine_2\2017-01-13_06_summary.json
2017-01-13 07:00:00    kelmarsh     turbine_2       12.2237     0.8605    2036.68     19.91    15.1568    0.0346  crawler\output\kelmarsh\turbine_2\2017-01-13_07_summary.json
2017-01-13 09:00:00    kelmarsh     turbine_2       13.5941     0.3127    2052.59      7.59    15.1440    0.0297  crawler\output\kelmarsh\turbine_2\2017-01-13_09_summary.json
2017-01-13 12:00:00    kelmarsh     turbine_2       14.2109     0.8046    2052.43     13.01    15.1702    0.0328  crawler\output\kelmarsh\turbine_2\2017-01-13_12_summary.json
2017-01-13 13:00:00    kelmarsh     turbine_2       13.8280     0.9581    2047.18      8.72    15.1341    0.0359  crawler\output\kelmarsh\turbine_2\2017-01-13_13_summary.json
2017-01-13 14:00:00    kelmarsh     turbine_2       12.6581     0.5355    2043.89     18.25    15.1468    0.0368  crawler\output\kelmarsh\turbine_2\2017-01-13_14_summary.json
2017-01-13 15:00:00    kelmarsh     turbine_2       10.2340     0.9226    1802.45    204.88    15.1285    0.0479  crawler\output\kelmarsh\turbine_2\2017-01-13_15_summary.json
2017-01-13 19:00:00    kelmarsh     turbine_2        9.1474     0.2371    1588.09     57.47    15.1502    0.0086  crawler\output\kelmarsh\turbine_2\2017-01-13_19_summary.json
2017-01-14 00:00:00    kelmarsh     turbine_2        8.9471     0.2597    1506.72    117.44    15.1311    0.0289  crawler\output\kelmarsh\turbine_2\2017-01-14_00_summary.json
2017-01-14 04:00:00    kelmarsh     turbine_2        9.4184     0.9194    1619.10    254.49    15.1199    0.0223  crawler\output\kelmarsh\turbine_2\2017-01-14_04_summary.json
2017-01-15 09:00:00    kelmarsh     turbine_2        9.1945     0.2969    1529.60     75.53    15.1220    0.0276  crawler\output\kelmarsh\turbine_2\2017-01-15_09_summary.json
2017-01-15 10:00:00    kelmarsh     turbine_2        9.5069     0.2108    1773.20     43.21    15.1523    0.0162  crawler\output\kelmarsh\turbine_2\2017-01-15_10_summary.json
2017-01-15 11:00:00    kelmarsh     turbine_2       10.0447     0.5826    1847.91    123.30    15.1598    0.0211  crawler\output\kelmarsh\turbine_2\2017-01-15_11_summary.json
